시군구코드,시군구,성별코드,성별,연령구간코드,연령별,시점,주민등록연앙인구(명)
11020,중구,1,남자,0,계,2020 년,59535.5
11020,중구,1,남자,20,0 - 4세,2019 년,1898.5
11020,중구,1,남자,20,0 - 4세,2020 년,1771.5
11020,중구,1,남자,50,5 - 9세,2019 년,1875.5
11020,중구,1,남자,50,5 - 9세,2020 년,1851.5
11020,중구,1,남자,70,10 - 14세,2019 년,1584.5
11020,중구,1,남자,70,10 - 14세,2020 년,1550
11020,중구,1,남자,100,15 - 19세,2019 년,2189
11020,중구,1,남자,100,15 - 19세,2020 년,1975.5
11020,중구,1,남자,120,20 - 24세,2019 년,3657.5
11020,중구,1,남자,120,20 - 24세,2020 년,3543
11020,중구,1,남자,130,25 - 29세,2019 년,5213.5
11020,중구,1,남자,130,25 - 29세,2020 년,5289
11020,중구,1,남자,150,30 - 34세,2019 년,4988.5
11020,중구,1,남자,150,30 - 34세,2020 년,4981
11020,중구,1,남자,160,35 - 39세,2019 년,5226.5
11020,중구,1,남자,160,35 - 39세,2020 년,5050.5
11020,중구,1,남자,180,40 - 44세,2019 년,4375
11020,중구,1,남자,180,40 - 44세,2020 년,4375.5
11020,중구,1,남자,190,45 - 49세,2019 년,4881
11020,중구,1,남자,190,45 - 49세,2020 년,4635.5
11020,중구,1,남자,210,50 - 54세,2019 년,4926
11020,중구,1,남자,210,50 - 54세,2020 년,5004.5
11020,중구,1,남자,230,55 - 59세,2019 년,5275
11020,중구,1,남자,230,55 - 59세,2020 년,5127
11020,중구,1,남자,260,60 - 64세,2019 년,4681
11020,중구,1,남자,260,60 - 64세,2020 년,4782
11020,중구,1,남자,280,65 - 69세,2019 년,3160.5
11020,중구,1,남자,280,65 - 69세,2020 년,3379.5
11020,중구,1,남자,310,70 - 74세,2019 년,2394
11020,중구,1,남자,310,70 - 74세,2020 년,2523
11020,중구,1,남자,330,75 - 79세,2019 년,1903
11020,중구,1,남자,330,75 - 79세,2020 년,1942.5
11020,중구,1,남자,340,80세 이상,2019 년,1588.5
11020,중구,1,남자,340,80세 이상,2020 년,1754
11020,중구,1,남자,360,80 - 84세,2019 년,1024
11020,중구,1,남자,360,80 - 84세,2020 년,1125
11020,중구,1,남자,370,85세 이상,2019 년,564.5
11020,중구,1,남자,370,85세 이상,2020 년,629
11020,중구,1,남자,380,85 - 89세,2019 년,397.5
11020,중구,1,남자,380,85 - 89세,2020 년,438.5
11020,중구,1,남자,410,90 - 94세,2019 년,134
11020,중구,1,남자,410,90 - 94세,2020 년,153
11020,중구,1,남자,430,95 - 99세,2019 년,27
11020,중구,1,남자,430,95 - 99세,2020 년,32
11020,중구,1,남자,440,100세 이상,2019 년,6
11020,중구,1,남자,440,100세 이상,2020 년,5.5
11020,중구,2,여자,0,계,2019 년,61860.5
11020,중구,2,여자,0,계,2020 년,61984
11020,중구,2,여자,20,0 - 4세,2019 년,1889.5
11020,중구,2,여자,20,0 - 4세,2020 년,1711
11020,중구,2,여자,50,5 - 9세,2019 년,1810
11020,중구,2,여자,50,5 - 9세,2020 년,1759.5
11020,중구,2,여자,70,10 - 14세,2019 년,1604.5
11020,중구,2,여자,70,10 - 14세,2020 년,1542.5
11020,중구,2,여자,100,15 - 19세,2019 년,2047
11020,중구,2,여자,100,15 - 19세,2020 년,1893.5
11020,중구,2,여자,120,20 - 24세,2019 년,4047
11020,중구,2,여자,120,20 - 24세,2020 년,4062
11020,중구,2,여자,130,25 - 29세,2019 년,5277
11020,중구,2,여자,130,25 - 29세,2020 년,5479
11020,중구,2,여자,150,30 - 34세,2019 년,5023
11020,중구,2,여자,150,30 - 34세,2020 년,5050
11020,중구,2,여자,160,35 - 39세,2019 년,5156
11020,중구,2,여자,160,35 - 39세,2020 년,5000.5
11020,중구,2,여자,180,40 - 44세,2019 년,4079
11020,중구,2,여자,180,40 - 44세,2020 년,4089
11020,중구,2,여자,190,45 - 49세,2019 년,4746
11020,중구,2,여자,190,45 - 49세,2020 년,4548.5
11020,중구,2,여자,210,50 - 54세,2019 년,4798
11020,중구,2,여자,210,50 - 54세,2020 년,4859.5
11020,중구,2,여자,230,55 - 59세,2019 년,5075.5
11020,중구,2,여자,230,55 - 59세,2020 년,4981
11020,중구,2,여자,260,60 - 64세,2019 년,4624
11020,중구,2,여자,260,60 - 64세,2020 년,4730
11020,중구,2,여자,280,65 - 69세,2019 년,3278
11020,중구,2,여자,280,65 - 69세,2020 년,3492
11020,중구,2,여자,310,70 - 74세,2019 년,2846
11020,중구,2,여자,310,70 - 74세,2020 년,2951.5
11020,중구,2,여자,330,75 - 79세,2019 년,2518.5
11020,중구,2,여자,330,75 - 79세,2020 년,2558.5
11020,중구,2,여자,340,80세 이상,2019 년,3041.5
11020,중구,2,여자,340,80세 이상,2020 년,3276
11020,중구,2,여자,360,80 - 84세,2019 년,1685
11020,중구,2,여자,360,80 - 84세,2020 년,1779
11020,중구,2,여자,370,85세 이상,2019 년,1356.5
11020,중구,2,여자,370,85세 이상,2020 년,1497
11020,중구,2,여자,380,85 - 89세,2019 년,903.5
11020,중구,2,여자,380,85 - 89세,2020 년,990
11020,중구,2,여자,410,90 - 94세,2019 년,361.5
11020,중구,2,여자,410,90 - 94세,2020 년,404.5
11020,중구,2,여자,430,95 - 99세,2019 년,78.5
11020,중구,2,여자,430,95 - 99세,2020 년,92
11020,중구,2,여자,440,100세 이상,2019 년,13
11020,중구,2,여자,440,100세 이상,2020 년,10.5
11030,용산구,0,계,0,계,2019 년,218821
11030,용산구,0,계,0,계,2020 년,219403.5
11030,용산구,0,계,20,0 - 4세,2019 년,6974.5
11030,용산구,0,계,20,0 - 4세,2020 년,6548
11030,용산구,0,계,50,5 - 9세,2019 년,7389.5
11030,용산구,0,계,50,5 - 9세,2020 년,7215.5
11030,용산구,0,계,70,10 - 14세,2019 년,7335
11030,용산구,0,계,70,10 - 14세,2020 년,7168
11030,용산구,0,계,100,15 - 19세,2019 년,9227
11030,용산구,0,계,100,15 - 19세,2020 년,8648
11030,용산구,0,계,120,20 - 24세,2019 년,13592
11030,용산구,0,계,120,20 - 24세,2020 년,13540
11030,용산구,0,계,130,25 - 29세,2019 년,18622.5
11030,용산구,0,계,130,25 - 29세,2020 년,19187
11030,용산구,0,계,150,30 - 34세,2019 년,18215
11030,용산구,0,계,150,30 - 34세,2020 년,18518.5
11030,용산구,0,계,160,35 - 39세,2019 년,19156
11030,용산구,0,계,160,35 - 39세,2020 년,18787.5
11030,용산구,0,계,180,40 - 44세,2019 년,16094.5
11030,용산구,0,계,180,40 - 44세,2020 년,16188
11030,용산구,0,계,190,45 - 49세,2019 년,18982.5
11030,용산구,0,계,190,45 - 49세,2020 년,18255
11030,용산구,0,계,210,50 - 54세,2019 년,17178.5
11030,용산구,0,계,210,50 - 54세,2020 년,17807.5
11030,용산구,0,계,230,55 - 59세,2019 년,17054.5
11030,용산구,0,계,230,55 - 59세,2020 년,16916
11030,용산구,0,계,260,60 - 64세,2019 년,14920.5
11030,용산구,0,계,260,60 - 64세,2020 년,15451.5
11030,용산구,0,계,280,65 - 69세,2019 년,10106.5
11030,용산구,0,계,280,65 - 69세,2020 년,10694
11030,용산구,0,계,310,70 - 74세,2019 년,8340
11030,용산구,0,계,310,70 - 74세,2020 년,8500
11030,용산구,0,계,330,75 - 79세,2019 년,7368.5
11030,용산구,0,계,330,75 - 79세,2020 년,7238
11030,용산구,0,계,340,80세 이상,2019 년,8264
11030,용산구,0,계,340,80세 이상,2020 년,8741
11030,용산구,0,계,360,80 - 84세,2019 년,4905.5
11030,용산구,0,계,360,80 - 84세,2020 년,5101.5
11030,용산구,0,계,370,85세 이상,2019 년,3358.5
11030,용산구,0,계,370,85세 이상,2020 년,3639.5
11030,용산구,0,계,380,85 - 89세,2019 년,2278
11030,용산구,0,계,380,85 - 89세,2020 년,2464
11030,용산구,0,계,410,90 - 94세,2019 년,823
11030,용산구,0,계,410,90 - 94세,2020 년,904
11030,용산구,0,계,430,95 - 99세,2019 년,223
11030,용산구,0,계,430,95 - 99세,2020 년,238
11030,용산구,0,계,440,100세 이상,2019 년,34.5
11030,용산구,0,계,440,100세 이상,2020 년,33.5
11030,용산구,1,남자,0,계,2019 년,106147
11030,용산구,1,남자,0,계,2020 년,106237
11030,용산구,1,남자,20,0 - 4세,2019 년,3634
11030,용산구,1,남자,20,0 - 4세,2020 년,3392.5
11030,용산구,1,남자,50,5 - 9세,2019 년,3795.5
11030,용산구,1,남자,50,5 - 9세,2020 년,3724.5
11030,용산구,1,남자,70,10 - 14세,2019 년,3712
11030,용산구,1,남자,70,10 - 14세,2020 년,3611
11030,용산구,1,남자,100,15 - 19세,2019 년,4736.5
11030,용산구,1,남자,100,15 - 19세,2020 년,4453
11030,용산구,1,남자,120,20 - 24세,2019 년,6447
11030,용산구,1,남자,120,20 - 24세,2020 년,6360.5
11030,용산구,1,남자,130,25 - 29세,2019 년,9153
11030,용산구,1,남자,130,25 - 29세,2020 년,9327.5
11030,용산구,1,남자,150,30 - 34세,2019 년,9085.5
11030,용산구,1,남자,150,30 - 34세,2020 년,9239
11030,용산구,1,남자,160,35 - 39세,2019 년,9576
11030,용산구,1,남자,160,35 - 39세,2020 년,9404.5
11030,용산구,1,남자,180,40 - 44세,2019 년,7897.5
11030,용산구,1,남자,180,40 - 44세,2020 년,7951
11030,용산구,1,남자,190,45 - 49세,2019 년,9360.5
11030,용산구,1,남자,190,45 - 49세,2020 년,8970.5
11030,용산구,1,남자,210,50 - 54세,2019 년,8542
11030,용산구,1,남자,210,50 - 54세,2020 년,8800
11030,용산구,1,남자,230,55 - 59세,2019 년,8397
11030,용산구,1,남자,230,55 - 59세,2020 년,8404
11030,용산구,1,남자,260,60 - 64세,2019 년,7287.5
11030,용산구,1,남자,260,60 - 64세,2020 년,7544.5
11030,용산구,1,남자,280,65 - 69세,2019 년,4771.5
11030,용산구,1,남자,280,65 - 69세,2020 년,5085
11030,용산구,1,남자,310,70 - 74세,2019 년,3708.5
11030,용산구,1,남자,310,70 - 74세,2020 년,3809
11030,용산구,1,남자,330,75 - 79세,2019 년,3135.5
11030,용산구,1,남자,330,75 - 79세,2020 년,3056
11030,용산구,1,남자,340,80세 이상,2019 년,2907.5
11030,용산구,1,남자,340,80세 이상,2020 년,3104.5
11030,용산구,1,남자,360,80 - 84세,2019 년,1842.5
11030,용산구,1,남자,360,80 - 84세,2020 년,1949.5
11030,용산구,1,남자,370,85세 이상,2019 년,1065
11030,용산구,1,남자,370,85세 이상,2020 년,1155
11030,용산구,1,남자,380,85 - 89세,2019 년,781.5
11030,용산구,1,남자,380,85 - 89세,2020 년,846
11030,용산구,1,남자,410,90 - 94세,2019 년,208
11030,용산구,1,남자,410,90 - 94세,2020 년,229
11030,용산구,1,남자,430,95 - 99세,2019 년,68.5
11030,용산구,1,남자,430,95 - 99세,2020 년,74
11030,용산구,1,남자,440,100세 이상,2019 년,7
11030,용산구,1,남자,440,100세 이상,2020 년,6
11030,용산구,2,여자,0,계,2019 년,112674
11030,용산구,2,여자,0,계,2020 년,113166.5
11030,용산구,2,여자,20,0 - 4세,2019 년,3340.5
11030,용산구,2,여자,20,0 - 4세,2020 년,3155.5
11030,용산구,2,여자,50,5 - 9세,2019 년,3594
11030,용산구,2,여자,50,5 - 9세,2020 년,3491
11030,용산구,2,여자,70,10 - 14세,2019 년,3623
11030,용산구,2,여자,70,10 - 14세,2020 년,3557
11030,용산구,2,여자,100,15 - 19세,2019 년,4490.5
11030,용산구,2,여자,100,15 - 19세,2020 년,4195
11030,용산구,2,여자,120,20 - 24세,2019 년,7145
11030,용산구,2,여자,120,20 - 24세,2020 년,7179.5
11030,용산구,2,여자,130,25 - 29세,2019 년,9469.5
11030,용산구,2,여자,130,25 - 29세,2020 년,9859.5
11030,용산구,2,여자,150,30 - 34세,2019 년,9129.5
11030,용산구,2,여자,150,30 - 34세,2020 년,9279.5
11030,용산구,2,여자,160,35 - 39세,2019 년,9580
11030,용산구,2,여자,160,35 - 39세,2020 년,9383
11030,용산구,2,여자,180,40 - 44세,2019 년,8197
11030,용산구,2,여자,180,40 - 44세,2020 년,8237
11030,용산구,2,여자,190,45 - 49세,2019 년,9622
11030,용산구,2,여자,190,45 - 49세,2020 년,9284.5
11030,용산구,2,여자,210,50 - 54세,2019 년,8636.5
11030,용산구,2,여자,210,50 - 54세,2020 년,9007.5
11030,용산구,2,여자,230,55 - 59세,2019 년,8657.5
11030,용산구,2,여자,230,55 - 59세,2020 년,8512
11030,용산구,2,여자,260,60 - 64세,2019 년,7633
11030,용산구,2,여자,260,60 - 64세,2020 년,7907
11030,용산구,2,여자,280,65 - 69세,2019 년,5335
11030,용산구,2,여자,280,65 - 69세,2020 년,5609
11030,용산구,2,여자,310,70 - 74세,2019 년,4631.5
11030,용산구,2,여자,310,70 - 74세,2020 년,4691
11030,용산구,2,여자,330,75 - 79세,2019 년,4233
11030,용산구,2,여자,330,75 - 79세,2020 년,4182
11030,용산구,2,여자,340,80세 이상,2019 년,5356.5
11030,용산구,2,여자,340,80세 이상,2020 년,5636.5
11030,용산구,2,여자,360,80 - 84세,2019 년,3063
11030,용산구,2,여자,360,80 - 84세,2020 년,3152
11030,용산구,2,여자,370,85세 이상,2019 년,2293.5
11030,용산구,2,여자,370,85세 이상,2020 년,2484.5
11030,용산구,2,여자,380,85 - 89세,2019 년,1496.5
11030,용산구,2,여자,380,85 - 89세,2020 년,1618
11030,용산구,2,여자,410,90 - 94세,2019 년,615
11030,용산구,2,여자,410,90 - 94세,2020 년,675
11030,용산구,2,여자,430,95 - 99세,2019 년,154.5
11030,용산구,2,여자,430,95 - 99세,2020 년,164
11030,용산구,2,여자,440,100세 이상,2019 년,27.5
11030,용산구,2,여자,440,100세 이상,2020 년,27.5
11040,성동구,0,계,0,계,2019 년,299044
11040,성동구,0,계,0,계,2020 년,291841
11040,성동구,0,계,20,0 - 4세,2019 년,11652
11040,성동구,0,계,20,0 - 4세,2020 년,10620
11040,성동구,0,계,50,5 - 9세,2019 년,10866.5
11040,성동구,0,계,50,5 - 9세,2020 년,10584.5
11040,성동구,0,계,70,10 - 14세,2019 년,9828.5
11040,성동구,0,계,70,10 - 14세,2020 년,9309.5
11040,성동구,0,계,100,15 - 19세,2019 년,12249.5
11040,성동구,0,계,100,15 - 19세,2020 년,11202.5
11040,성동구,0,계,120,20 - 24세,2019 년,20639
11040,성동구,0,계,120,20 - 24세,2020 년,19866
11040,성동구,0,계,130,25 - 29세,2019 년,25514
11040,성동구,0,계,130,25 - 29세,2020 년,25368
11040,성동구,0,계,150,30 - 34세,2019 년,24612.5
11040,성동구,0,계,150,30 - 34세,2020 년,23850.5
11040,성동구,0,계,160,35 - 39세,2019 년,26997.5
11040,성동구,0,계,160,35 - 39세,2020 년,25563
11040,성동구,0,계,180,40 - 44세,2019 년,22278
11040,성동구,0,계,180,40 - 44세,2020 년,21810
11040,성동구,0,계,190,45 - 49세,2019 년,24928
11040,성동구,0,계,190,45 - 49세,2020 년,23377.5
11040,성동구,0,계,210,50 - 54세,2019 년,23670.5
11040,성동구,0,계,210,50 - 54세,2020 년,23434
11040,성동구,0,계,230,55 - 59세,2019 년,23941
11040,성동구,0,계,230,55 - 59세,2020 년,23143
11040,성동구,0,계,260,60 - 64세,2019 년,20261.5
11040,성동구,0,계,260,60 - 64세,2020 년,20781.5
11040,성동구,0,계,280,65 - 69세,2019 년,13431
11040,성동구,0,계,280,65 - 69세,2020 년,14024.5
11040,성동구,0,계,310,70 - 74세,2019 년,10831
11040,성동구,0,계,310,70 - 74세,2020 년,11034
11040,성동구,0,계,330,75 - 79세,2019 년,8861.5
11040,성동구,0,계,330,75 - 79세,2020 년,8844.5
11040,성동구,0,계,340,80세 이상,2019 년,8482
11040,성동구,0,계,340,80세 이상,2020 년,9028
11040,성동구,0,계,360,80 - 84세,2019 년,5272.5
11040,성동구,0,계,360,80 - 84세,2020 년,5546.5
11040,성동구,0,계,370,85세 이상,2019 년,3209.5
11040,성동구,0,계,370,85세 이상,2020 년,3481.5
11040,성동구,0,계,380,85 - 89세,2019 년,2256.5
11040,성동구,0,계,380,85 - 89세,2020 년,2455
11040,성동구,0,계,410,90 - 94세,2019 년,753.5
11040,성동구,0,계,410,90 - 94세,2020 년,821
11040,성동구,0,계,430,95 - 99세,2019 년,175.5
11040,성동구,0,계,430,95 - 99세,2020 년,178
11040,성동구,0,계,440,100세 이상,2019 년,24
11040,성동구,0,계,440,100세 이상,2020 년,27.5
11040,성동구,1,남자,0,계,2019 년,146551.5
11040,성동구,1,남자,0,계,2020 년,142673
11040,성동구,1,남자,20,0 - 4세,2019 년,5955
11040,성동구,1,남자,20,0 - 4세,2020 년,5462
11040,성동구,1,남자,50,5 - 9세,2019 년,5529.5
11040,성동구,1,남자,50,5 - 9세,2020 년,5381.5
11040,성동구,1,남자,70,10 - 14세,2019 년,5019
11040,성동구,1,남자,70,10 - 14세,2020 년,4734.5
11040,성동구,1,남자,100,15 - 19세,2019 년,6044
11040,성동구,1,남자,100,15 - 19세,2020 년,5521
11040,성동구,1,남자,120,20 - 24세,2019 년,10079
11040,성동구,1,남자,120,20 - 24세,2020 년,9628
11040,성동구,1,남자,130,25 - 29세,2019 년,12802.5
11040,성동구,1,남자,130,25 - 29세,2020 년,12760
11040,성동구,1,남자,150,30 - 34세,2019 년,11908
11040,성동구,1,남자,150,30 - 34세,2020 년,11445
11040,성동구,1,남자,160,35 - 39세,2019 년,13616.5
11040,성동구,1,남자,160,35 - 39세,2020 년,12877
11040,성동구,1,남자,180,40 - 44세,2019 년,11306
11040,성동구,1,남자,180,40 - 44세,2020 년,11091.5
11040,성동구,1,남자,190,45 - 49세,2019 년,12470
11040,성동구,1,남자,190,45 - 49세,2020 년,11583
11040,성동구,1,남자,210,50 - 54세,2019 년,11710.5
11040,성동구,1,남자,210,50 - 54세,2020 년,11614
11040,성동구,1,남자,230,55 - 59세,2019 년,12027
11040,성동구,1,남자,230,55 - 59세,2020 년,11589
11040,성동구,1,남자,260,60 - 64세,2019 년,9943.5
11040,성동구,1,남자,260,60 - 64세,2020 년,10243
11040,성동구,1,남자,280,65 - 69세,2019 년,6393
11040,성동구,1,남자,280,65 - 69세,2020 년,6672.5
11040,성동구,1,남자,310,70 - 74세,2019 년,4886.5
11040,성동구,1,남자,310,70 - 74세,2020 년,4991.5
11040,성동구,1,남자,330,75 - 79세,2019 년,3888.5
11040,성동구,1,남자,330,75 - 79세,2020 년,3865.5
11040,성동구,1,남자,340,80세 이상,2019 년,2973
11040,성동구,1,남자,340,80세 이상,2020 년,3214
11040,성동구,1,남자,360,80 - 84세,2019 년,2030
11040,성동구,1,남자,360,80 - 84세,2020 년,2154.5
11040,성동구,1,남자,370,85세 이상,2019 년,943
11040,성동구,1,남자,370,85세 이상,2020 년,1059.5
11040,성동구,1,남자,380,85 - 89세,2019 년,706.5
11040,성동구,1,남자,380,85 - 89세,2020 년,798.5
11040,성동구,1,남자,410,90 - 94세,2019 년,185
11040,성동구,1,남자,410,90 - 94세,2020 년,207
11040,성동구,1,남자,430,95 - 99세,2019 년,47.5
11040,성동구,1,남자,430,95 - 99세,2020 년,47.5
11040,성동구,1,남자,440,100세 이상,2019 년,4
11040,성동구,1,남자,440,100세 이상,2020 년,6.5
11040,성동구,2,여자,0,계,2019 년,152492.5
11040,성동구,2,여자,0,계,2020 년,149168
11040,성동구,2,여자,20,0 - 4세,2019 년,5697
11040,성동구,2,여자,20,0 - 4세,2020 년,5158
11040,성동구,2,여자,50,5 - 9세,2019 년,5337
11040,성동구,2,여자,50,5 - 9세,2020 년,5203
11040,성동구,2,여자,70,10 - 14세,2019 년,4809.5
11040,성동구,2,여자,70,10 - 14세,2020 년,4575
11040,성동구,2,여자,100,15 - 19세,2019 년,6205.5
11040,성동구,2,여자,100,15 - 19세,2020 년,5681.5
11040,성동구,2,여자,120,20 - 24세,2019 년,10560
11040,성동구,2,여자,120,20 - 24세,2020 년,10238
11040,성동구,2,여자,130,25 - 29세,2019 년,12711.5
11040,성동구,2,여자,130,25 - 29세,2020 년,12608
11040,성동구,2,여자,150,30 - 34세,2019 년,12704.5
11040,성동구,2,여자,150,30 - 34세,2020 년,12405.5
11040,성동구,2,여자,160,35 - 39세,2019 년,13381
11040,성동구,2,여자,160,35 - 39세,2020 년,12686
11040,성동구,2,여자,180,40 - 44세,2019 년,10972
11040,성동구,2,여자,180,40 - 44세,2020 년,10718.5
11040,성동구,2,여자,190,45 - 49세,2019 년,12458
11040,성동구,2,여자,190,45 - 49세,2020 년,11794.5
11040,성동구,2,여자,210,50 - 54세,2019 년,11960
11040,성동구,2,여자,210,50 - 54세,2020 년,11820
11040,성동구,2,여자,230,55 - 59세,2019 년,11914
11040,성동구,2,여자,230,55 - 59세,2020 년,11554
11040,성동구,2,여자,260,60 - 64세,2019 년,10318
11040,성동구,2,여자,260,60 - 64세,2020 년,10538.5
11040,성동구,2,여자,280,65 - 69세,2019 년,7038
11040,성동구,2,여자,280,65 - 69세,2020 년,7352
